File Name,Rating
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,=
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,=
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,=
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,=
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,-
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,=
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,=
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,=
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,=
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,=
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,=
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,-
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,-
../trefoil_optimized_math_5_trefoil_vs_rytov_0.05_100_center_plane_v3/data_trefoil_optimized_math_5.csv,0
